=========================================
RUN METADATA
=========================================
--- MongoDB ---
id   pipeline_name   run_id                    query_name   execution_time   batch_size   total_records   num_batches   avg_batch_size       malformed_count   executed_at             
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
4    MongoDB         mongodb-20260428-151122   query1       0.887            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:11:53.0   
5    MongoDB         mongodb-20260428-151122   query2       2.405            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:11:56.0   
6    MongoDB         mongodb-20260428-151122   query3       1.04             50000        3461613         70            49451.614285714284   1                 2026-04-28 15:11:57.0   

--- MapReduce ---
id   pipeline_name   run_id                      query_name   execution_time   batch_size   total_records   num_batches   avg_batch_size       malformed_count   executed_at             
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1    MapReduce       mapreduce-20260428-151021   query1       5.655            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:10:43.0   
2    MapReduce       mapreduce-20260428-151021   query2       5.266            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:10:49.0   
3    MapReduce       mapreduce-20260428-151021   query3       5.235            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:10:54.0   

--- ApachePig ---
N/A

--- ApacheHive ---
N/A


=========================================
QUERY 1 RESULTS (Daily Traffic Summary)
=========================================
--- MongoDB ---
id    pipeline_name   run_id                    execution_time   log_date     status_code   request_count   total_bytes   
1678   MongoDB         mongodb-20260428-151122   1.04             1995-07-13   20         30                    2365                  0.012684989429175475    11                     
1679   MongoDB         mongodb-20260428-151122   1.04             1995-07-13   21         6                     3682                  0.0016295491580662683   5                      
1680   MongoDB         mongodb-20260428-151122   1.04             1995-07-13   22         20                    3351                  0.005968367651447329    8                      
1681   MongoDB         mongodb-20260428-151122   1.04             1995-07-13   23         12                    3420                  0.0035087719298245615   9                      
1682   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   0          14                    3227                  0.004338394793926247    8                      
1683   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   1          8                     2155                  0.0037122969837587007   6                      
1684   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   2          7                     1995                  0.0035087719298245615   5                      
1685   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   3          5                     1966                  0.00254323499491353     3                      
1686   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   4          6                     1413                  0.004246284501061571    4                      
1687   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   5          10                    1902                  0.005257623554153523    7                      
1688   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   6          5                     1657                  0.0030175015087507543   4                      
1689   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   7          9                     2991                  0.003009027081243731    6                      
1690   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   8          13                    3982                  0.0032646911099949772   8                      
1691   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   9          36                    4862                  0.007404360345536816    18                     
1692   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   10         21                    5314                  0.003951825366955213    15                     
1693   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   11         22                    4738                  0.004643309413254538    14                     
1694   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   12         20                    4835                  0.004136504653567736    14                     
1695   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   13         34                    5624                  0.00604551920341394     17                     
1696   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   14         27                    5115                  0.005278592375366569    14                     
1697   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   15         36                    5318                  0.006769462203836028    14                     
1698   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   16         14                    5301                  0.0026410111299754765   12                     
1699   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   17         48                    4157                  0.01154678854943469     13                     
1700   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   18         13                    3140                  0.004140127388535032    9                      
1701   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   19         8                     3332                  0.0024009603841536613   6                      
1702   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   20         22                    2823                  0.0077931278781438185   12                     
1703   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   21         18                    2709                  0.006644518272425249    10                     
1704   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   22         12                    3021                  0.003972194637537239    9                      
1705   MongoDB         mongodb-20260428-151122   1.04             1995-07-14   23         8                     2526                  0.003167062549485352    7                      
1706   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   0          25                    1916                  0.013048016701461378    11                     
1707   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   1          4                     1960                  0.0020408163265306124   4                      
1708   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   2          12                    1525                  0.007868852459016393    5                      
1709   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   3          11                    1299                  0.008468052347959968    5                      
1710   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   4          1                     1086                  9.208103130755065E-4    1                      
1711   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   5          11                    950                   0.011578947368421053    3                      
1712   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   6          6                     756                   0.007936507936507936    4                      
1713   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   7          11                    1046                  0.010516252390057362    6                      
1714   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   8          1                     1225                  8.163265306122449E-4    1                      
1715   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   9          2                     1554                  0.001287001287001287    2                      
1716   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   10         17                    2012                  0.008449304174950299    5                      
1717   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   11         7                     2095                  0.003341288782816229    6                      
1718   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   12         11                    2276                  0.0048330404217926184   7                      
1719   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   13         13                    2283                  0.0056942619360490585   6                      
1720   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   14         7                     2603                  0.002689204763734153    5                      
1721   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   15         8                     2606                  0.0030698388334612432   6                      
1722   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   16         10                    2642                  0.003785011355034065    4                      
1723   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   17         12                    2511                  0.0047789725209080045   9                      
1724   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   18         13                    2123                  0.006123410268487989    7                      
1725   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   19         19                    2307                  0.0082358040745557      8                      
1726   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   20         8                     2095                  0.0038186157517899762   4                      
1727   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   21         19                    2024                  0.009387351778656126    7                      
1728   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   22         16                    2295                  0.006971677559912854    11                     
1729   MongoDB         mongodb-20260428-151122   1.04             1995-07-15   23         10                    2343                  0.004268032437046522    7                      
1730   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   0          3                     2069                  0.0014499758337361043   2                      
1731   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   1          5                     2083                  0.002400384061449832    4                      
1732   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   2          2                     1285                  0.0015564202334630351   2                      
1733   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   3          8                     844                   0.009478672985781991    5                      
1734   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   4          1                     758                   0.0013192612137203166   1                      
1735   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   5          1                     561                   0.0017825311942959      1                      
1736   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   6          5                     876                   0.005707762557077625    5                      
1737   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   7          5                     742                   0.006738544474393531    4                      
1738   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   8          6                     1010                  0.005940594059405941    4                      
1739   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   9          6                     1396                  0.004297994269340974    4                      
1740   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   10         7                     1646                  0.00425273390036452     6                      
1741   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   11         13                    1964                  0.006619144602851324    5                      
1742   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   12         11                    2283                  0.004818221638195357    4                      
1743   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   13         24                    2638                  0.009097801364670205    13                     
1744   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   14         4                     3006                  0.0013306719893546241   4                      
1745   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   15         27                    2644                  0.01021180030257186     12                     
1746   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   16         4                     2481                  0.0016122531237404273   3                      
1747   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   17         11                    2886                  0.0038115038115038116   6                      
1748   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   18         10                    2644                  0.0037821482602118004   9                      
1749   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   19         18                    3014                  0.005972130059721301    10                     
1750   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   20         24                    2733                  0.008781558726673985    10                     
1751   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   21         15                    2806                  0.005345687811831789    12                     
1752   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   22         18                    3000                  0.006                   12                     
1753   MongoDB         mongodb-20260428-151122   1.04             1995-07-16   23         29                    2485                  0.011670020120724347    16                     
1754   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   0          11                    2054                  0.005355404089581304    9                      
1755   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   1          10                    1677                  0.005963029218843173    6                      
1756   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   2          4                     1066                  0.00375234521575985     2                      
1757   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   3          8                     1111                  0.0072007200720072      5                      
1758   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   4          2                     1246                  0.0016051364365971107   2                      
1759   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   5          6                     970                   0.006185567010309278    5                      
1760   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   6          1                     958                   0.0010438413361169101   1                      
1761   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   7          6                     1851                  0.0032414910858995136   3                      
1762   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   8          14                    2680                  0.0052238805970149255   9                      
1763   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   9          12                    3963                  0.003028009084027252    8                      
1764   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   10         37                    4511                  0.00820217246730215     17                     
1765   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   11         20                    4777                  0.004186728072011723    15                     
1766   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   12         47                    4825                  0.009740932642487047    21                     
1767   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   13         34                    4998                  0.006802721088435374    19                     
1768   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   14         24                    6424                  0.0037359900373599006   18                     
1769   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   15         24                    5301                  0.004527447651386531    14                     
1770   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   16         20                    5429                  0.003683919690550746    12                     
1771   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   17         25                    3982                  0.006278252134605726    15                     
1772   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   18         19                    3385                  0.005612998522895126    12                     
1773   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   19         13                    2743                  0.004739336492890996    10                     
1774   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   20         8                     2553                  0.003133568350959655    6                      
1775   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   21         21                    3170                  0.006624605678233439    10                     
1776   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   22         27                    2896                  0.009323204419889503    17                     
1777   MongoDB         mongodb-20260428-151122   1.04             1995-07-17   23         15                    2411                  0.006221484861053505    11                     
1778   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   0          25                    2291                  0.010912265386294195    13                     
1779   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   1          5                     1790                  0.002793296089385475    3                      
1780   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   2          6                     1670                  0.003592814371257485    2                      
1781   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   3          7                     792                   0.008838383838383838    5                      
1782   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   4          0                     316                   0.0                     0                      
1783   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   5          0                     409                   0.0                     0                      
1784   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   6          0                     371                   0.0                     0                      
1785   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   7          5                     944                   0.005296610169491525    2                      
1786   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   8          9                     2279                  0.003949100482667837    6                      
1787   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   9          28                    3403                  0.008228034087569792    11                     
1788   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   10         28                    3235                  0.00865533230293663     11                     
1789   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   11         21                    3689                  0.0056925996204933585   8                      
1790   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   12         29                    4723                  0.006140165149269532    15                     
1791   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   13         20                    5105                  0.0039177277179236044   16                     
1792   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   14         60                    4686                  0.012804097311139564    20                     
1793   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   15         107                   5431                  0.01970171239182471     21                     
1794   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   16         48                    5475                  0.008767123287671232    19                     
1795   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   17         10                    2718                  0.003679175864606328    8                      
1796   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   18         7                     2535                  0.0027613412228796844   5                      
1797   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   19         22                    3252                  0.006765067650676507    10                     
1798   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   20         11                    2353                  0.004674883127921802    10                     
1799   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   21         5                     2434                  0.002054231717337716    4                      
1800   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   22         15                    1970                  0.007614213197969543    9                      
1801   MongoDB         mongodb-20260428-151122   1.04             1995-07-18   23         16                    2411                  0.006636250518457071    9                      
1802   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   0          9                     1816                  0.004955947136563877    5                      
1803   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   1          4                     1631                  0.002452483139178418    3                      
1804   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   2          4                     1470                  0.0027210884353741495   3                      
1805   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   3          3                     1363                  0.0022010271460014674   3                      
1806   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   4          9                     1485                  0.006060606060606061    5                      
1807   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   5          0                     1093                  0.0                     0                      
1808   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   6          2                     1451                  0.0013783597518952446   1                      
1809   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   7          31                    2259                  0.013722886232846392    8                      
1810   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   8          24                    3045                  0.007881773399014778    8                      
1811   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   9          15                    3689                  0.004066142586066685    5                      
1812   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   10         45                    4494                  0.010013351134846462    8                      
1813   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   11         68                    4893                  0.01389740445534437     14                     
1814   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   12         77                    5163                  0.014913809800503584    11                     
1815   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   13         71                    4639                  0.015305022634188403    15                     
1816   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   14         70                    4938                  0.014175779667881734    15                     
1817   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   15         62                    5297                  0.0117047385312441      16                     
1818   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   16         25                    4505                  0.005549389567147614    14                     
1819   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   17         36                    4228                  0.008514664143803218    15                     
1820   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   18         16                    3061                  0.005227049983665469    7                      
1821   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   19         10                    2805                  0.0035650623885918      9                      
1822   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   20         11                    2888                  0.003808864265927978    8                      
1823   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   21         18                    2483                  0.00724929520741039     13                     
1824   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   22         24                    1880                  0.01276595744680851     11                     
1825   MongoDB         mongodb-20260428-151122   1.04             1995-07-19   23         7                     2162                  0.0032377428307123032   7                      
1826   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   0          12                    1970                  0.006091370558375634    7                      
1827   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   1          6                     1650                  0.0036363636363636364   3                      
1828   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   2          19                    1673                  0.011356843992827256    8                      
1829   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   3          9                     1099                  0.00818926296633303     4                      
1830   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   4          2                     918                   0.002178649237472767    2                      
1831   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   5          7                     989                   0.007077856420626896    6                      
1832   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   6          2                     956                   0.0020920502092050207   2                      
1833   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   7          12                    2114                  0.005676442762535478    5                      
1834   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   8          9                     3107                  0.002896684905053106    5                      
1835   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   9          21                    3508                  0.0059863169897377425   11                     
1836   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   10         17                    4228                  0.00402081362346263     12                     
1837   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   11         23                    4415                  0.005209513023782559    11                     
1838   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   12         48                    5177                  0.009271779022599961    20                     
1839   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   13         16                    4311                  0.003711435861749014    6                      
1840   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   14         21                    4561                  0.00460425345319009     13                     
1841   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   15         36                    4865                  0.0073997944501541625   20                     
1842   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   16         48                    4619                  0.010391859709893916    13                     
1843   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   17         47                    3910                  0.012020460358056265    14                     
1844   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   18         16                    2088                  0.007662835249042145    6                      
1845   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   19         15                    1866                  0.008038585209003215    10                     
1846   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   20         7                     2038                  0.0034347399411187437   7                      
1847   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   21         6                     2103                  0.0028530670470756064   6                      
1848   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   22         16                    2288                  0.006993006993006993    9                      
1849   MongoDB         mongodb-20260428-151122   1.04             1995-07-20   23         16                    2140                  0.007476635514018692    7                      
1850   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   0          23                    1649                  0.013947847180109158    10                     
1851   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   1          4                     1206                  0.003316749585406302    3                      
1852   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   2          13                    1420                  0.009154929577464789    9                      
1853   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   3          17                    1051                  0.016175071360608945    4                      
1854   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   4          5                     889                   0.00562429696287964     2                      
1855   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   5          5                     1140                  0.0043859649122807015   3                      
1856   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   6          5                     1174                  0.004258943781942078    5                      
1857   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   7          9                     2489                  0.0036159100040176776   3                      
1858   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   8          9                     3667                  0.0024543223343332426   7                      
1859   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   9          24                    4084                  0.005876591576885406    12                     
1860   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   10         14                    3995                  0.003504380475594493    12                     
1861   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   11         26                    4292                  0.0060577819198508855   13                     
1862   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   12         15                    4274                  0.0035095928872250818   12                     
1863   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   13         17                    5750                  0.002956521739130435    10                     
1864   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   14         40                    4713                  0.008487163165711862    16                     
1865   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   15         11                    4106                  0.002679006332196785    10                     
1866   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   16         17                    4020                  0.004228855721393035    13                     
1867   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   17         24                    3437                  0.0069828338667442535   11                     
1868   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   18         14                    1780                  0.007865168539325843    9                      
1869   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   19         7                     1736                  0.004032258064516129    5                      
1870   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   20         7                     1661                  0.004214328717639976    3                      
1871   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   21         6                     2356                  0.0025466893039049238   5                      
1872   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   22         12                    1787                  0.006715165081141578    6                      
1873   MongoDB         mongodb-20260428-151122   1.04             1995-07-21   23         10                    1953                  0.005120327700972862    7                      
1874   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   0          15                    1591                  0.009428032683846637    7                      
1875   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   1          8                     1765                  0.004532577903682719    4                      
1876   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   2          4                     1123                  0.003561887800534283    1                      
1877   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   3          5                     984                   0.00508130081300813     4                      
1878   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   4          3                     943                   0.003181336161187699    2                      
1879   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   5          8                     758                   0.010554089709762533    1                      
1880   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   6          2                     674                   0.002967359050445104    2                      
1881   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   7          5                     896                   0.005580357142857143    3                      
1882   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   8          3                     1468                  0.0020435967302452314   2                      
1883   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   9          7                     1120                  0.00625                 6                      
1884   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   10         6                     1358                  0.004418262150220913    5                      
1885   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   11         14                    1501                  0.009327115256495669    7                      
1886   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   12         6                     1956                  0.003067484662576687    5                      
1887   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   13         4                     1837                  0.002177463255307567    3                      
1888   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   14         8                     2059                  0.003885381253035454    6                      
1889   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   15         9                     2208                  0.004076086956521739    5                      
1890   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   16         24                    2303                  0.010421189752496743    10                     
1891   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   17         18                    1746                  0.010309278350515464    8                      
1892   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   18         11                    1647                  0.006678809957498482    6                      
1893   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   19         5                     1044                  0.004789272030651341    3                      
1894   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   20         7                     1404                  0.004985754985754986    5                      
1895   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   21         4                     1281                  0.00312256049960968     3                      
1896   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   22         5                     1480                  0.0033783783783783786   4                      
1897   MongoDB         mongodb-20260428-151122   1.04             1995-07-22   23         13                    2121                  0.006129184347006129    8                      
1898   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   0          11                    1813                  0.006067291781577496    8                      
1899   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   1          7                     1579                  0.004433185560481318    6                      
1900   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   2          6                     1324                  0.004531722054380665    3                      
1901   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   3          27                    915                   0.029508196721311476    6                      
1902   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   4          12                    900                   0.013333333333333334    2                      
1903   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   5          3                     818                   0.003667481662591687    2                      
1904   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   6          1                     671                   0.0014903129657228018   1                      
1905   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   7          4                     472                   0.00847457627118644     2                      
1906   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   8          7                     1341                  0.005219985085756898    7                      
1907   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   9          4                     1301                  0.0030745580322828594   3                      
1908   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   10         14                    1299                  0.01077752117013087     4                      
1909   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   11         11                    1605                  0.006853582554517134    10                     
1910   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   12         5                     1568                  0.0031887755102040817   5                      
1911   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   13         6                     1820                  0.0032967032967032967   4                      
1912   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   14         7                     1965                  0.0035623409669211198   4                      
1913   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   15         9                     2146                  0.004193849021435228    7                      
1914   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   16         5                     2169                  0.002305209774089442    5                      
1915   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   17         4                     2171                  0.0018424689083371719   3                      
1916   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   18         12                    1839                  0.0065252854812398045   5                      
1917   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   19         9                     1922                  0.004682622268470343    5                      
1918   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   20         10                    2423                  0.004127115146512587    5                      
1919   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   21         30                    2592                  0.011574074074074073    6                      
1920   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   22         16                    2406                  0.006650041562759767    11                     
1921   MongoDB         mongodb-20260428-151122   1.04             1995-07-23   23         13                    2140                  0.006074766355140187    12                     
1922   MongoDB         mongodb-20260428-151122   1.04             1995-07-24   0          27                    1827                  0.014778325123152709    7                      
